Country,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
The former Yugoslav Rep. Macedonia,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,86910.0,83762.0,82980.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0,81379.0
Timor-Leste,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0
Togo,60257.5,60257.5,60257.5,60257.5,60257.5,60257.5,60257.5,60257.5,60257.5,60257.5,60257.5,87.0,11240.0,83.0,13984.0,15860.0,20449.0,78.0,27859.0,37678.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
Togoland,11240.0,11240.0,13984.0,15860.0,20449.0,27859.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0,37678.0
Tokelau,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,35.0,34.111111111111114,33.22222222222222,32.333333333333336,31.444444444444443,30.555555555555557,29.666666666666668,28.77777777777778,27.88888888888889,27.0,26.11111111111111,25.22222222222222,24.333333333333336,23.444444444444446,22.555555555555557,21.666666666666668,20.77777777777778,19.88888888888889,19.0,20.0,19.555555555555557,19.11111111111111,18.666666666666668,18.22222222222222,17.77777777777778,17.333333333333332,16.88888888888889,16.444444444444443,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
Tokelau Islands,1226.0,1226.0,1226.0,939.5,653.0,366.5,80.0,92.0,78.0,73.0,68.0,63.0,58.0,53.0,48.0,43.0,38.0,33.0,28.0,23.0,18.0,13.0,55.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
Tonga,2038.5,3282.5,2038.5,3210.0,2047.0,2095.0,2038.5,3282.5,3282.5,3282.5,3229.9583333333335,3177.4166666666665,3124.875,3072.3333333333335,3019.7916666666665,2967.25,2914.7083333333335,2862.1666666666665,2809.625,2757.0833333333335,2704.5416666666665,2652.0,2505.0,2411.7,2318.4,2225.1,2131.8,2038.5,2151.8,2265.1,2378.4,2491.7,2605.0,2594.0,2816.0,2931.0,2810.0,2803.818181818182,2797.6363636363635,2791.4545454545455,2785.2727272727275,2779.090909090909,2772.909090909091,2766.7272727272725,2760.5454545454545,2754.3636363636365,2748.181818181818,2742.0,2700.0,2737.0,2673.3333333333335,2609.6666666666665,2546.0,2662.0,2781.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0
Trinidad and Tobago,22931.0,23722.0,23804.0,22924.0,25565.0,29253.0,30216.0,27447.0,28848.0,29667.0,30592.0,23722.0,23804.0,22923.0,25565.0,29253.0,30216.0,27447.0,28848.0,29667.0,28392.80769230769,27118.615384615383,25844.423076923078,24570.23076923077,23296.03846153846,22021.846153846156,20747.653846153848,19473.46153846154,18199.26923076923,16925.076923076922,15650.884615384617,14376.692307692309,13102.5,13102.5,13102.5,17118.625,21134.75,25150.875,29167.0,27301.0,25656.666666666668,24012.333333333332,22368.0,23064.0,21094.0,20060.0,19026.0,17992.0,18452.0,18358.5,18265.0,18171.5,18078.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0
Tristan da Cunha,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Tunisia,92439.0,106235.0,119981.0,105469.0,116638.0,119774.0,130561.0,140505.0,318200.25,3419.0,54827.0,106235.0,129000.0,119981.0,105469.0,116638.0,119774.0,134489.0,140505.0,157741.0,181144.0,186360.0,183311.0,198785.0,194764.0,198627.375,202490.75,206354.125,210217.5,214080.875,217944.25,221807.625,225671.0,221027.0,223720.25,226413.5,229106.75,231800.0,223264.5,214729.0,212304.33333333334,209879.66666666666,207455.0,211649.0,207786.0,200223.0,189512.0,178801.0,173757.0,186718.0,178912.0,171106.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0,163300.0
Turkey,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,1035052.7777777778,1079421.1805555555,1123789.5833333333,1168157.986111111,1212526.388888889,1256894.7916666667,1301263.1944444445,1345631.5972222222,1390000.0,1388000.0,1385000.0,1383000.0,1381000.0,1365000.0,1340000.0,990684.375,1405000.0,1445500.0,1486000.0,1450620.3125,1415240.625,1379860.9375,1344481.25,1309101.5625,1273721.875,1238342.1875,1202962.5,1167582.8125,1132203.125,1096823.4375,1061443.75,1026064.0625,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375,990684.375
Turkmenistan,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0,98461.0
Turks and Caicos Islands,227.0,240.0,239.0,243.0,206.0,238.0,268.0,223.0,231.5,240.0,240.0,240.0,621.25,239.0,621.25,243.0,621.25,206.0,621.25,238.0,621.25,621.25,621.25,621.25,621.25,621.25,621.25,621.25,621.25,621.25,621.25,621.25,621.25,204.0,207.52631578947367,211.05263157894737,214.57894736842104,218.10526315789474,221.6315789473684,225.1578947368421,228.68421052631578,232.21052631578948,235.73684210526315,239.26315789473685,242.78947368421052,246.31578947368422,249.8421052631579,253.3684210526316,256.89473684210526,260.42105263157896,263.9473684210526,267.4736842105263,271.0,153.0,213.0,300.0,318.0,330.72727272727275,343.45454545454544,356.1818181818182,368.9090909090909,381.6363636363636,394.3636363636364,407.09090909090907,419.8181818181818,432.54545454545456,445.27272727272725,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0
Tuvalu,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,156.0,185.0,190.0,231.0,217.0,214.0,213.55555555555554,213.11111111111111,212.66666666666666,212.22222222222223,211.77777777777777,211.33333333333334,210.88888888888889,210.44444444444446,210.0,233.5,257.0,251.0,309.0,276.0,267.0,232.0,232.0
Uganda,6373.0,6457.0,6315.0,6217.0,6064.0,6352.0,6286.0,5709.0,5040.0,4488.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0
Ukraine,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,719213.0,736691.0,745696.0,719560.0,729208.5,738857.0,747069.0,726217.0,732187.0,724389.0,716591.0,708793.0,700995.0,693197.0,685399.0,677601.0,669803.0,662005.0,654207.0,646409.0,638611.0,630813.0,596785.0,559165.0,521545.0,494378.0,467211.0,442581.0,419238.0,404984.6666666667,390731.3333333333,376478.0,390688.0,408589.0,427259.0,426086.0,395673.28571428574,365260.5714285714,334847.85714285716,304435.14285714284,274022.4285714286,243609.7142857143,213197.0,182784.2857142857,152371.57142857142,121958.85714285713,91546.14285714286,61133.428571428565,30720.71428571428,308.0,308.0,308.0,308.0,308.0,308.0
United Arab Emirates,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1075632.0,1055802.0,964604.4545454546,873406.9090909091,782209.3636363636,691011.8181818181,599814.2727272727,508616.7272727273,417419.1818181818,326221.63636363635,235024.09090909088,143826.54545454544,52629.0,49839.5,47050.0,44109.4375,41168.875,38228.3125,35287.75,32347.1875,29406.625,26466.0625,23525.5,20584.9375,17644.375,14703.8125,11763.25,8822.6875,5882.125,2941.5625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
United Arab Republic,907287.0,977323.0,1017675.0,1056430.0,1024107.0,1039181.0,582439.25,584507.0,582439.25,582439.25,743690.125,904941.0,934584.0,969443.0,934830.0,957158.0,926500.0,958880.0,582439.25,914494.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0,1013743.0
United Kingdom,1710596.0,1637022.0,1593290.0,1585834.0,1608538.0,1589538.0,1578630.0,1650274.0,1720266.0,1000279.0,992248.0,984217.0,976186.0,968155.0,960124.0,952093.0,944062.0,936031.0,928000.0,919969.0,911938.0,903907.0,901648.0,833984.0,786349.0,738714.0,697518.0,675526.0,657038.0,686897.0,637000.0,732102.0,827204.0,812373.0,813800.0,27700.0,391341.0,754982.0,771269.0,787556.0,777300.0,771025.0,764750.0,758475.0,752200.0,745925.0,739650.0,733375.0,725810.0,717000.0,700100.0,684611.5,669123.0,668777.0,695549.0,715996.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0,722600.0
United Kingdom Scotland,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,59572.0,56141.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0,62342.0
United Republic of Tanzania,6057.0,6057.0,6057.0,6057.0,6057.0,6057.0,6057.0,6057.0,6057.0,6057.0,6057.0,5541.0,5359.0,5198.0,4695.0,5548.0,5463.0,5561.0,5211.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0,5204.0
United States,3577206.0,3571928.0,3769791.0,3868317.0,3925007.0,4040602.0,4070960.0,4187815.0,4279689.0,4227966.0,4261896.0,4257850.0,4268326.0,1821367.5,1821367.5,4098020.0,1821367.5,1821367.5,1821367.5,1821367.5,1821367.5,2041839.25,2262311.0,2482782.75,2703254.5,2923726.25,3144198.0,3228099.0,3312000.0,1821367.5,1821367.5,2097821.714285714,2374275.9285714286,2650730.1428571427,2927184.3571428573,3203638.5714285714,3480092.7857142854,3756547.0,3809394.0,3913000.0,3978969.0,4044938.0,4110907.0,4066938.0,4022969.0,3979000.0,3935247.0,3891494.0,3880894.0,3944046.0,3971341.6666666665,3998637.3333333335,4025933.0,4021726.0,4089950.0,4115590.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0,4138349.0
United States Virgin Islands,1107.0,1107.0,1107.0,1107.0,1107.0,1107.0,1107.0,1107.0,1107.0,1107.0,1107.0,894.0,953.0,862.0,871.0,879.0,913.0,977.0,1038.0,1129.0,1146.6041666666667,1164.2083333333333,1181.8125,1199.4166666666667,1217.0208333333333,1234.625,1252.2291666666667,1269.8333333333333,1287.4375,1305.0416666666667,1322.6458333333333,1340.25,1357.8541666666667,1375.4583333333333,1393.0625,1410.6666666666667,1428.2708333333333,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875,1445.875
Uruguay,56589.0,56589.0,56589.0,56589.0,56589.0,56589.0,56589.0,56589.0,56589.0,56589.0,56589.0,44748.0,73103.5,45281.0,73103.5,46710.0,73103.5,47464.0,73103.5,49888.0,73103.5,71505.125,69906.75,68308.375,66710.0,65111.625,63513.25,61914.875,60316.5,58718.125,57119.75,55521.375,53923.0,54594.0,54898.857142857145,55203.71428571428,55508.57142857143,55813.42857142857,56118.28571428572,56423.142857142855,56728.0,57032.857142857145,57337.71428571428,57642.57142857143,57947.42857142857,58252.28571428572,58557.142857142855,58862.0,58032.0,54760.0,54055.0,53007.0,51959.0,51953.0,50631.0,50052.0,47334.0,45854.61111111111,44375.22222222222,42895.833333333336,41416.444444444445,39937.055555555555,38457.666666666664,36978.27777777778,35498.88888888889,34019.5,34019.5,34019.5,34019.5,34019.5,34019.5,34019.5,34019.5,34019.5,34019.5,34019.5
Uzbekistan,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,711000.0,684050.0,657100.0,645971.0,634842.0,602694.0,578219.5,553745.0,533347.5,512950.0,501524.01923076925,490098.03846153844,478672.0576923077,467246.07692307694,455820.0961538461,444394.1153846154,432968.1346153846,421542.1538461539,410116.17307692306,398690.1923076923,387264.21153846156,375838.23076923075,364412.25,364412.25,364412.25,364412.25,364412.25,364412.25,364412.25,364412.25,364412.25,364412.25,364412.25
Vatican City,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Venezuela,369002.0,369002.0,369002.0,369002.0,369002.0,369002.0,369002.0,369002.0,369002.0,369002.0,369002.0,373822.5,378643.0,383463.5,388284.0,393104.5,397925.0,402745.5,407566.0,412386.5,417207.0,422027.5,426848.0,431668.5,436489.0,441309.5,446130.0,462233.0,465332.0,475341.0,484700.0,490875.0,497050.0,503225.0,509400.0,507692.6666666667,505985.3333333333,504278.0,516773.0,522392.0,548936.0,575480.0,602024.0,568735.1428571428,535446.2857142857,502157.4285714286,468868.5714285714,435579.71428571426,402290.85714285716,369002.0,422518.6666666667,476035.3333333333,529552.0,492678.0,555614.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0,625882.0
Virgin Islands [UK],236.5,236.5,282.0,310.0,318.0,305.0,292.0,317.0,319.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0
Virgin Islands [US],886.0,894.0,953.0,862.0,871.0,879.0,913.0,977.0,1038.0,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375,1106.375
Wallis and Futuna Islands,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,262.0,290.0,241.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0
West Indies,87734.0,91085.0,94287.0,94446.0,100026.0,107308.0,112490.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0,111110.0
Western Samoa,3293.0,3496.0,3350.0,3210.0,2963.0,3484.0,3508.0,3298.9333333333334,3089.866666666667,2880.8,2671.7333333333336,2462.6666666666665,2253.6,2044.5333333333333,1835.4666666666667,1626.4,1417.3333333333335,1208.2666666666667,999.2,790.1333333333334,581.0666666666667,372.0,6377.0,6870.0,5847.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0,5559.0
Yemen,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,244164.5,242451.265625,240738.03125,239024.796875,237311.5625,235598.328125,233885.09375,232171.859375,230458.625,228745.390625,227032.15625,225318.921875,223605.6875,221892.453125,220179.21875,218465.984375,216752.75,215039.515625,213326.28125,211613.046875,209899.8125,208186.578125,206473.34375,204760.109375,203046.875,201333.640625,199620.40625,197907.171875,196193.9375,194480.703125,192767.46875,191054.234375,189341.0,130112.0,153945.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0,152792.0
Yemen Democratic,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0,377951.0
